result,landing_x,landing_y,entry_angle,L_ANKLE_min_power,L_ANKLE_max_power,L_ANKLE_avg_power,L_ANKLE_std_power,R_ANKLE_min_power,R_ANKLE_max_power,R_ANKLE_avg_power,R_ANKLE_std_power,L_KNEE_min_power,L_KNEE_max_power,L_KNEE_avg_power,L_KNEE_std_power,R_KNEE_min_power,R_KNEE_max_power,R_KNEE_avg_power,R_KNEE_std_power,L_HIP_min_power,L_HIP_max_power,L_HIP_avg_power,L_HIP_std_power,R_HIP_min_power,R_HIP_max_power,R_HIP_avg_power,R_HIP_std_power,L_ELBOW_min_power,L_ELBOW_max_power,L_ELBOW_avg_power,L_ELBOW_std_power,R_ELBOW_min_power,R_ELBOW_max_power,R_ELBOW_avg_power,R_ELBOW_std_power,L_WRIST_min_power,L_WRIST_max_power,L_WRIST_avg_power,L_WRIST_std_power,R_WRIST_min_power,R_WRIST_max_power,R_WRIST_avg_power,R_WRIST_std_power,L_1STFINGER_min_power,L_1STFINGER_max_power,L_1STFINGER_avg_power,L_1STFINGER_std_power,L_5THFINGER_min_power,L_5THFINGER_max_power,L_5THFINGER_avg_power,L_5THFINGER_std_power,R_1STFINGER_min_power,R_1STFINGER_max_power,R_1STFINGER_avg_power,R_1STFINGER_std_power,R_5THFINGER_min_power,R_5THFINGER_max_power,R_5THFINGER_avg_power,R_5THFINGER_std_power,L_ELBOW_max_angle,L_ELBOW_release_angle,L_WRIST_max_angle,L_WRIST_release_angle,L_KNEE_max_angle,L_KNEE_release_angle,R_ELBOW_max_angle,R_ELBOW_release_angle,R_WRIST_max_angle,R_WRIST_release_angle,R_KNEE_max_angle,R_KNEE_release_angle,release_ball_speed,release_ball_velocity_x,release_ball_velocity_y,release_ball_velocity_z,release_ball_direction_x,release_ball_direction_y,release_ball_direction_z,release_ball_x,release_ball_y,release_ball_z,release_frame_time,release_angle,time_to_peak,peak_height_relative,player_participant_id,player_height_in_meters,player_weight__in_kg,player_dominant_hand,player_estimated_wingspan_cm,player_estimated_standing_reach_cm,player_estimated_hand_length_cm,trial_id,shot_id,initial_release_angle,calculated_release_angle,optimal_release_angle,angle_difference,L_ANKLE_energy_mean,R_ANKLE_energy_mean,L_KNEE_energy_mean,R_KNEE_energy_mean,L_HIP_energy_mean,R_HIP_energy_mean,L_ELBOW_energy_mean,R_ELBOW_energy_mean,L_WRIST_energy_mean,R_WRIST_energy_mean,L_1STFINGER_energy_mean,R_1STFINGER_energy_mean,L_5THFINGER_energy_mean,R_5THFINGER_energy_mean,L_ANKLE_energy_max,R_ANKLE_energy_max,L_KNEE_energy_max,R_KNEE_energy_max,L_HIP_energy_max,R_HIP_energy_max,L_ELBOW_energy_max,R_ELBOW_energy_max,L_WRIST_energy_max,R_WRIST_energy_max,L_1STFINGER_energy_max,R_1STFINGER_energy_max,L_5THFINGER_energy_max,R_5THFINGER_energy_max,L_ANKLE_energy_std,R_ANKLE_energy_std,L_KNEE_energy_std,R_KNEE_energy_std,L_HIP_energy_std,R_HIP_energy_std,L_ELBOW_energy_std,R_ELBOW_energy_std,L_WRIST_energy_std,R_WRIST_energy_std,L_1STFINGER_energy_std,R_1STFINGER_energy_std,L_5THFINGER_energy_std,R_5THFINGER_energy_std,player_height_in_meters_category,player_weight__in_kg_category,player_estimated_wingspan_cm_category,player_estimated_standing_reach_cm_category,player_estimated_hand_length_cm_category
1,1.177,11.286,46.39,0.0882352941176504,1.0311939107378238,0.5383115533324861,0.3510783454844737,0.12126781251820458,0.9330184435357699,0.5502450707592288,0.3077751445294275,0.46749238244056335,2.400451442084103,1.4153883675195795,0.6516784392968923,0.44844389657422246,2.5670083132784893,1.5052726375443766,0.6832133478728418,0.8140207354764081,2.89849712490866,1.7598114087563939,0.7919278246559748,0.9046209705429368,3.0685465552004283,1.944193065391587,0.7627600254864928,2.0307552639717006,5.437768812687713,3.9381916284840015,1.1575094865800946,3.020260306387357,5.616615779906997,4.804601018890115,0.8199978840009737,2.4162747853635573,6.5228284580192115,5.068280339000899,1.274377422576081,4.261865179670607,6.012307548432027,5.453958174079191,0.5280124185149963,2.6790346794303006,6.993240866330038,5.46581074748543,1.3037244629705311,2.4293506786642904,8.028644768749746,5.737217300698768,1.861142843023938,4.972328271836727,6.5820386145351755,5.728313282340879,0.40946112954671515,4.649219648770768,6.823836039355805,5.9806919458219605,0.5485268698732372,93.21328130422764,73.49413711081206,28.2278437003005,18.61464562715493,58.18116903008276,28.23454813564926,103.64561742003721,68.98203365514267,36.68965571166783,26.977794065061946,63.578129772846324,33.96951075049717,10.132501415756764,3.3939393939394504,0.18181818181818196,9.545454545454557,0.3349557285688243,0.017944056887615304,0.9420629865998038,27.821,-0.462,6.681,5933,70.40094520781737,0.9730330831248274,4.644021533095773,P0001,1.91,90.7,R,202.46,225.72,20.25,T0036,36,70.42687416958952,63.728849306395624,51.28696,12.441889306395623,0.010394645911289736,0.00790919418837212,0.02232897196018107,0.020496416814480174,0.02196760714372701,0.022877926307197646,0.04423981177118298,0.04999037594866403,0.0655780291891165,0.06973460070488925,0.07159235319361468,0.07805855325082794,0.07655020192215833,0.08249375977025558,0.036221540552549655,0.03190611226708817,0.0792148975887754,0.08471127433819015,0.09688653157173112,0.10126203632161414,0.18091434437324164,0.18586285266292374,0.21525333911463398,0.19840614909825688,0.23077694858889128,0.2172072742796608,0.2649452773687416,0.22518658929874158,0.009977863401418114,0.009082465674999794,0.016259437055091093,0.017312076200253806,0.019397563485356525,0.02076791936998873,0.03944269980283044,0.044630348119882826,0.04730177770328295,0.050621191199087014,0.05147193457958267,0.05807207040104973,0.05707087040515709,0.05862658834093113,Average,Average,Medium,Short,Medium
1,1.741,8.981,42.18,0.13478163808697077,0.9777130790849421,0.5134958991408669,0.31021685073343863,0.12478354962109398,0.9763642748645851,0.5390617927510446,0.2845674307455747,0.38122004108277024,2.658043910253089,1.4240789552186675,0.7235074840554526,0.41176470588227493,2.8277777326759304,1.5098919585538164,0.7860282909824462,0.6583243907529444,2.965055123005473,1.640709236050302,0.839706370314442,0.6266845809606455,3.132371929171726,1.804388427160005,0.8497904762103307,1.325162391302219,5.219251641292344,3.7680912021073114,1.2430321376200923,2.7862117253623446,5.593105423897183,4.632607296395703,0.9484084545410586,1.150071458589319,6.884125548898888,4.909342063834661,1.706228402082034,3.512459286912032,6.214309861828878,5.406132149935795,0.8414184934112432,1.2715274306598225,7.32155327320747,5.311547114088686,1.7377303620852318,0.9878150366909969,8.601951643928333,5.713034228104919,2.3964631530727374,3.9881962517610026,7.133709214884951,5.7928209664510035,0.8234735875464213,3.1009542007287267,7.0296499174164015,5.936270609097772,0.9426735741342757,91.04774659246169,72.76046913162618,33.66933101076439,15.783771034832508,59.62864213977882,25.71734206240983,104.03863912155856,63.81407002859959,39.011713900055646,18.47715231552975,65.55048782086222,29.65838437082369,7.9949162047583,1.6470588235293346,-0.6764705882352914,7.794117647058814,0.20601326910081455,-0.0846125926664096,0.9748842198521133,27.653,-0.569,6.717,6200,77.13161186274125,0.7945074054086456,3.0962420946072173,P0001,1.91,90.7,R,202.46,225.72,20.25,T0037,37,78.06776274876253,66.68032903768163,51.22072,15.45960903768163,0.008617937490490845,0.008683079412332395,0.021214006264473156,0.020220729530270005,0.018872232147994925,0.01968016635635494,0.04547837305827924,0.04622990749341305,0.06374910625476816,0.06670105523485537,0.07107964161883747,0.07721535886607045,0.07571481332846196,0.07915097658268862,0.03937003937005817,0.03906404996924911,0.08771544903835195,0.09331666517830571,0.0978468190591806,0.10336827366266696,0.17223530416264737,0.18651809563685823,0.22717614311366333,0.21128653530218186,0.24161125801584651,0.23809871902217314,0.28507367468778955,0.23197844727474126,0.009636408773705044,0.009828117188062016,0.01783232893406644,0.01833079117589854,0.01963314155213458,0.020955355845436785,0.04198470086398618,0.04700471235356372,0.05138613002736722,0.05423013513850584,0.056559061115298785,0.061193872302890015,0.06414681009032755,0.06286466487139418,Average,Average,Medium,Short,Medium
1,1.537,13.957,45.64,0.10050378152589999,0.9418345616920998,0.5083478159940711,0.2871861395421971,0.07422696190258106,1.1055415967851625,0.5891239189476694,0.3410101964629421,0.4076855771840642,2.3327429398688406,1.3412236746273485,0.6299054296499079,0.4829508318335268,2.4830000515905195,1.3754198721650641,0.6696438266841602,0.5984368987312906,2.829803079213813,1.5950384972927554,0.8162544433844723,0.7867124233786106,2.9813433724578657,1.757170043949539,0.8102296899375722,1.1829831088450107,4.982982979659277,3.6367824055585984,1.1881825040627538,3.0042822207767585,5.5778981398374645,4.5369799210900865,0.8937363928777622,1.450752630737655,6.1861986856344275,4.637400758499817,1.549297737199701,2.182239016653213,6.121287128253304,5.073617771724239,1.0119899029035555,1.411939122087521,6.738320167347847,4.9641933779681935,1.63994581100629,1.4507526307377447,7.90270263310306,5.307096023258254,2.196726192790889,2.2131587438194167,6.739069645565822,5.389339410976673,1.054122840522497,1.487011411683075,6.824710678805534,5.5663207472953715,1.3768427083259802,92.61703158492885,73.65899750394699,25.716464257991674,16.407898769395672,57.890436997556094,26.44487782542809,104.34355432684913,69.79517781711418,37.596429337064954,23.235431055554628,63.314895861802995,31.77731809559694,6.93012481386306,1.393939393939375,-0.09090909090909098,6.787878787878767,0.20114203299065134,-0.013117958673303537,0.9794742476066602,27.746,-0.539,6.693,6333,78.37125529782546,0.6919346368887631,2.348384222167917,P0001,1.91,90.7,R,202.46,225.72,20.25,T0038,38,78.39523764362131,81.16682791868512,51.264880000000005,29.90194791868511,0.00999537141186563,0.0096309910295503,0.022153664189683005,0.01891826553315808,0.02101349548841609,0.022374697485844232,0.04750282341455824,0.04950926008932631,0.0716802237447895,0.06802030098669902,0.07773876644870265,0.07705750429998752,0.08140515280236543,0.08091574384144352,0.03184336665618243,0.08898314447129944,0.07921489758877322,0.08193900170248715,0.09621330469326965,0.10136567466356744,0.16445060048537333,0.18426339842735964,0.20612860063562238,0.20200247523235904,0.22236456552247894,0.22238929830367213,0.260789186892401,0.22521545240058263,0.00870574696735836,0.012893324441897832,0.015573849731332443,0.016249894121642818,0.018197968699711523,0.019569311083664262,0.04034454656916963,0.04506320509737944,0.049845523619603656,0.04991717356195107,0.054382762720594696,0.05709306084705697,0.06003187233779323,0.05825664072651494,Average,Average,Medium,Short,Medium
1,-1.231,10.67,43.1,0.16109486985443394,1.0145860025929332,0.5598420022319797,0.30225894235136735,0.23860629921251822,0.9935512915608671,0.6263206710553962,0.2758814924863687,0.3442558797270871,2.530983396099555,1.4388399687106208,0.7091241551213063,0.5403804393977816,2.6440153674940343,1.5092445710425146,0.729891205903609,0.797148268967664,2.918073253904258,1.7065397219268887,0.8317110014002009,0.8046010937789273,3.107058228554618,1.9140326311223796,0.804267478914994,1.5974677192941849,5.205245641224931,3.9827361175701044,1.0997470308023882,3.5086146115232584,5.434052412319415,4.9025834559586245,0.6090575365540098,1.6433782405528057,6.753497886328444,5.095500943388188,1.627639295494696,3.652391736646523,6.119936860858952,5.555011086232627,0.624744175705795,1.948515538241436,7.253383365570415,5.442920353870092,1.6078358569605407,1.4169634671113216,8.521403937666065,5.770470020686312,2.33055222666614,4.133791878423233,6.714087542884522,5.894175475843274,0.5968155032752439,3.5662295326556093,7.373605921064343,6.123524498399109,0.9897002288650015,90.54496412799986,70.84180297169475,28.284129766846533,17.18572894128257,58.64976891577442,25.783309887381854,103.21548349095238,73.00952961471934,35.64576744086065,23.78076879111435,63.14702035181554,30.73797451034398,11.53042462537798,4.852941176470667,0.6176470588235299,10.441176470588221,0.42088139284910175,0.05356672272624849,0.9055326937056273,27.809,-0.418,6.795,6000,64.89512377054042,1.0643401091323366,5.556481452087926,P0001,1.91,90.7,R,202.46,225.72,20.25,T0039,39,65.07152586453834,61.7218568514358,51.0772,10.644656851435805,0.009989731957150723,0.011936926927161988,0.021939464075954106,0.021071647073019333,0.02230322367234003,0.024175713202546828,0.04716565667500123,0.0531164818038628,0.06984791498322858,0.07109141010368561,0.07535749232884757,0.07995200210822784,0.0787416322150868,0.08569517054805252,0.0365239647354984,0.13813399291991818,0.08352245207128532,0.08725250712730313,0.09629641737884052,0.10253292154230241,0.1717731061604227,0.17996388526590648,0.22286543024883865,0.20195791640834543,0.2393616510638237,0.2243234272206087,0.28120632994298017,0.24332899539512334,0.009298110531424332,0.019100598705127442,0.017490637300944516,0.017385623350137925,0.019413877979210487,0.02118126104339525,0.04176161749946721,0.0468425046307181,0.05126191983675226,0.053226540445378216,0.05594358029312264,0.06114810244691469,0.06353781611032541,0.06272707442863137,Average,Average,Medium,Short,Medium
0,8.709,6.816,46.71,0.1610948698545293,0.9833321660356529,0.5610038397019577,0.27559334532558166,0.14705882352944324,0.9800582805330954,0.6153872654707564,0.28027184216312595,0.5302281287447148,2.3583857765587064,1.3664831704039733,0.6135253723566853,0.6728364639749707,2.531346183085732,1.4344772014152551,0.6551505764428585,0.5718300616242105,2.6937331618234612,1.6420805194190171,0.7090668155412939,0.5672735741760262,2.8150846454529854,1.8121588790064262,0.7118800907801413,1.710175886002696,4.514744744743924,3.763217037153057,0.8065224469786964,3.3072218345577946,5.229972952118405,4.479942292077976,0.5603838209764364,1.5617089365727352,6.263497821399605,4.768287919312725,1.43660602852434,4.552923157111671,5.54520615439733,5.162383182191883,0.2856743184324585,1.8965436640386402,6.442940199983955,4.98014436057284,1.3686391485238905,1.6332743003892982,7.992248310572627,5.456525527324642,1.9735942239240116,4.986573668864956,6.142028810282177,5.463948558724989,0.3533388737561663,4.4389543685573685,6.916396987673023,5.724556467695091,0.7175326759615898,95.94402269266845,75.73274883826704,39.8138365551159,19.319315427798593,54.14148870112051,29.6749648303349,107.65702522416497,67.27722829325123,35.7944779713829,23.86338493813838,58.84598230088572,32.78450702901408,7.954011526092246,0.3636363636363774,-1.5757575757575737,7.787878787878777,0.045717354374394475,-0.1981085356223683,0.9791133395182433,27.465,-0.612,6.611,5866,78.26911010292807,0.7938714360732698,3.091287258648941,P0001,1.91,90.7,R,202.46,225.72,20.25,T0040,40,87.32665236641307,68.43882176674018,51.415760000000006,17.02306176674017,0.010810956087587616,0.02110448959693256,0.021856052221355095,0.0233787471156885,0.022826810257896877,0.025293348460256087,0.04358421620138681,0.05093515071211256,0.0647710276683907,0.06891941295647615,0.06963461141192778,0.07783977337910855,0.07394882714117533,0.08138494501825698,0.04429446918070085,0.19427300378590986,0.07782673062643732,0.12264990827554607,0.08889319434017423,0.09289779329994852,0.15116216457831,0.17258910741990735,0.206695428106187,0.1829918030951119,0.21261702659947052,0.2500619923139056,0.2637441942488967,0.23314373249135398,0.010933347332364306,0.042850809824741695,0.016370605178025317,0.021880907960062444,0.018499440302261968,0.02156022904466236,0.036105769368830434,0.04418041180931559,0.04631801011237475,0.0509875237084728,0.04934470978707962,0.05908719831840989,0.05681244117936446,0.06112017661329683,Average,Average,Medium,Short,Medium
1,-4.62,9.694,44.87,0.10925912955951772,0.9935512915609163,0.4765444439314067,0.3143865519587621,0.07422696190249177,0.880875263863559,0.4892483297714624,0.27146183594630285,0.489560437012238,2.3347103374858547,1.3202703963946738,0.6143002001576408,0.489560437012268,2.4999540858961464,1.3911613976547113,0.6539026348249991,0.6165754530113572,2.7860564830318046,1.5502677826842475,0.8002370687876195,0.5945883900105745,2.8666410403108524,1.7106975729447946,0.7912292291013039,1.1257076133943238,5.1649557284421554,3.6781088291762067,1.2067829635278737,3.050387983572142,5.417466565222868,4.584818831911084,0.782079359396606,1.6089168427221343,6.169997611297411,4.61630302091122,1.4398774538845396,2.637582442059275,5.878241149209871,5.0909606875920606,0.8888640940745972,1.6097727254901903,6.45596797526936,4.924124313355398,1.4908060037414752,1.5239140558399376,7.202310617913836,5.166904903373772,1.8499655775643256,3.109421684808544,6.363708513299489,5.410395930149868,0.7681401323434017,2.3394253412871335,6.7125829241294905,5.570566496191997,1.138677982096766,90.88536815119808,73.06624389023428,28.692085776834887,17.328420234188922,55.92637084042934,26.43577786769959,104.05067399463209,74.07694063610985,33.25479743332457,18.559351219112397,61.37690202757825,31.744684294943582,7.064376675582137,1.606060606060631,-0.09090909090909098,6.878787878787888,0.22734640008819806,-0.01286866415593555,0.973728921132457,27.722,-0.654,6.641,5933,76.83769412111214,0.7012016186328122,2.411708597418917,P0001,1.91,90.7,R,202.46,225.72,20.25,T0041,41,76.85799889132768,77.85759544468635,51.36056,26.497035444686354,0.010554135118497997,0.02526210231010745,0.021451815309801073,0.030425882799072365,0.024164315585961844,0.027922117070849233,0.05304046272949105,0.05411729228560037,0.07593251065644697,0.07065617463987993,0.0817591931615384,0.07987289713882717,0.08556646750370536,0.08464871943523529,0.04202380277890104,0.1999424917319978,0.07770456872024922,0.14665265084545884,0.09472592042308137,0.09685556256612193,0.17477413996355362,0.17877639665235465,0.24600406500706562,0.1948691868921312,0.24223955085823626,0.2345932650354649,0.24575190741884387,0.22168897130890397,0.010762218471395898,0.047425898594034704,0.015545429197551811,0.03226786360655017,0.018876628387281755,0.023059357973468572,0.04096441220959812,0.0424006758476101,0.04832067169253395,0.04817866716826399,0.050838103694081156,0.054761061337053066,0.055280411058067316,0.0549726272232304,Average,Average,Medium,Short,Medium
1,2.741,14.425,45.51,0.10050378152592435,0.90351827368945,0.4860533461333463,0.2746757627378256,0.09582659576268145,1.0209738210417945,0.5734189574516463,0.3127847497543603,0.27773186030034674,2.4850332525540635,1.4041897555376706,0.7028418782113224,0.36489680541795616,2.493886004067856,1.457222613887226,0.696719479991092,0.7796775957738417,2.842837729180768,1.6362402516107797,0.7841653671234072,0.7867124233786276,2.9966311050574883,1.8167094938922892,0.7794531046552101,1.2472191289246632,5.025737248842055,3.79337162041831,1.135322053697654,3.562636429491776,5.314273795052222,4.646541722860421,0.5524469994496958,1.4168084518255455,6.361688013425807,4.735714948278616,1.5549348007914001,3.117532399905846,5.839371137380573,5.225907426331044,0.6745112993544015,1.576922646213031,6.7153183438416955,5.050156680372901,1.5755163798018508,1.1822066183715223,7.922605427993787,5.322228039805025,2.235768375726856,3.7145632041977428,6.597854230033545,5.542494296300422,0.6435541120497373,2.8905660173790073,6.945213915129264,5.738885101024242,1.0420734532313223,94.51441860042628,74.05638343119853,29.46965234556936,14.678134170433662,56.08351835618682,20.936524582674593,105.50053840664268,63.54648970611189,41.62367343808187,23.99308503559295,62.32319117568649,27.666952770427365,13.247693286397741,6.21212121212116,-0.30303030303030326,11.6969696969697,0.4689209719626846,-0.022874193754277506,0.8829438789151114,27.813,-0.573,6.932,5833,61.99954674203961,1.1923516510672478,6.973450565332694,P0001,1.91,90.7,R,202.46,225.72,20.25,T0042,42,62.027761297471756,60.007639516887686,50.82512,9.182519516887687,0.009474636953083992,0.019264895811561728,0.020919628333528107,0.022874279363819836,0.022602033132150114,0.024675739584181566,0.04527129308624309,0.05320440538767017,0.07035666766843193,0.0716662108310674,0.07565605044393973,0.08235153525068116,0.07966598573890403,0.08643001358874342,0.03254228019054708,0.17816284685646366,0.0838152730712001,0.084723078319901,0.09381364506296536,0.09888882646689712,0.16584932921178783,0.17537103523672334,0.20993570444305165,0.1926992475335589,0.22160550534677595,0.24153674668671027,0.26144597912379497,0.23158799623469356,0.009399175866251816,0.03835363629499844,0.017040050152124744,0.018582309501160105,0.018889822537536103,0.021151954309745452,0.03859926985860054,0.0463145191578177,0.04758203299358938,0.05302113576973359,0.05057133405210357,0.0609639758505187,0.05678574482626131,0.06242988288089534,Average,Average,Medium,Short,Medium
0,0.481,6.252,41.83,0.10925912955951772,0.9452408460898376,0.533898123705608,0.2842069830015465,0.14213381090374042,0.9791208740244279,0.5816720383493986,0.2899516551826261,0.3967863989186202,2.462948578935274,1.3939026999948878,0.7215391082232469,0.4282417581929576,2.5376865598841576,1.4220650074811456,0.7315387937436195,0.6916795279098843,2.8576576999080565,1.673007204450174,0.8333705834792102,0.710022697809682,2.9625764976000815,1.783801783209494,0.8428407509521445,2.260573563825274,5.019155226920064,4.02429405354998,0.8699735880384977,3.2819734706817907,5.502316066318227,4.851669092167797,0.667297850891421,2.2779737423821675,6.632418918935483,5.183239813307174,1.3183764632882657,4.3130485171718576,6.0515841940796475,5.558846221757771,0.5289197712724759,2.5860755906419715,7.017294652672384,5.505349589927308,1.3199003393734798,2.0554748948014137,8.01656915915794,5.91480369049621,1.8590095597774208,5.1084653990002336,6.415374096137221,5.932014008271167,0.3860699456085763,4.146313928288514,7.243628656034194,6.177090387118454,0.8310874791093744,89.0049284761629,75.09219885905107,25.938231769285395,15.348351970834731,57.336206044752714,28.712914355024203,102.38493318063496,71.56828541892891,39.12017723603326,28.034741280019215,63.187106208098854,34.8553405557924,9.861576380337699,3.878787878787882,-0.3333333333333336,9.060606060606071,0.39332331152669703,-0.033801222084325525,0.9187786730193942,27.759,-0.675,6.617,5766,66.74818034391765,0.9236091804899155,4.184229469189167,P0001,1.91,90.7,R,202.46,225.72,20.25,T0043,43,66.82454060318682,63.46166689589094,51.40472,12.056946895890945,0.020940564443087856,0.024003809934453214,0.0295079695575956,0.03117352423853024,0.0285506939473146,0.03085328470782562,0.047374502445301774,0.05105491304391073,0.06784298094700247,0.06779684620079852,0.07354815307470156,0.0758742280457894,0.0754849860273018,0.0797931483920312,0.16886088949191339,0.19302072427591857,0.11018620603324285,0.14629080627298519,0.09430270409696587,0.09776502442080269,0.16563212248836212,0.18265267586323558,0.21886982432487095,0.19970227840462837,0.2315707235381887,0.22108143296079852,0.26454678225221206,0.23903974564912842,0.03672472668011625,0.04297121516012327,0.02649256399440022,0.03053603283538569,0.020900637419784738,0.022006778530031752,0.033514702420240274,0.04183445352507199,0.04334409468314977,0.04863915389351252,0.04666120760735432,0.05599602581517511,0.0518976719120769,0.05824116723331267,Average,Average,Medium,Short,Medium
1,0.827,8.24,42.66,0.12856486930658168,0.8896754977796327,0.534681565655246,0.26137005859506546,0.23276199235969486,0.8999540851465213,0.566648317992572,0.22930808468796918,0.433262348901665,2.4166547924093096,1.3998672795290479,0.6478835191203497,0.4584840372975995,2.5275343226286444,1.4560323056620894,0.7155009718042737,0.7954184696004223,2.878947364003286,1.7179889826055101,0.7951476874571659,0.8023152905983768,3.0190700895629017,1.873875352469535,0.8000696746055018,1.448062779422534,5.213706594685184,4.0303706481215835,1.106903098797144,3.7918369798372145,5.464889182234584,4.841568063518225,0.5948121437216036,1.5923150216046082,6.794031302597848,4.951059627231303,1.6339361189335355,3.196559569221997,6.104312103966048,5.4560219287463525,0.7432734141642832,1.602873716875139,7.185141795835522,5.241546163333121,1.6976256091501938,1.3248359564182763,8.167102366518805,5.439522272068634,2.251087283084986,3.7656248878304064,6.923827983088074,5.771681285579915,0.7606094507834952,2.8077068923018693,6.736480185471965,5.7995626182944955,1.0120785228708629,90.79331546152667,73.32298569849087,28.21092772898453,19.237733597414557,58.26321989128678,26.97857659861428,106.17463442026663,61.37847677887927,31.425878434540998,27.63813365102072,63.53641213151764,29.731660302085128,9.723869251383059,3.941176470588245,-0.35294117647058854,8.882352941176459,0.4053094883014473,-0.03629637208669671,0.9134586975151986,27.755,-0.636,6.694,6300,65.98778128543665,0.9054386280506074,4.021212730460046,P0001,1.91,90.7,R,202.46,225.72,20.25,T0044,44,66.07272661995047,63.73261108212046,51.26304,12.46957108212046,0.018048244034767635,0.021163928023330707,0.026265738654740717,0.027616589484214575,0.025121877875930728,0.027234072854067568,0.04774114863114095,0.048999247057777494,0.06367616939793434,0.06475032278400641,0.06951589007588391,0.07275995889741306,0.07240968941014457,0.07625822700086496,0.1655868352255092,0.1871844010594908,0.10975427098751162,0.14512063946937526,0.09500526301210843,0.09962931295557576,0.17205231762461107,0.18184058952830065,0.224203032985729,0.20601698959066492,0.23710967926257223,0.23246720198772144,0.27080805010191394,0.22230384612057486,0.03334644135511701,0.0401384500317324,0.020963764709867147,0.029765268968685255,0.019875099563141874,0.021174638363302113,0.036231344963698606,0.040018827092826406,0.044647572655594304,0.04660020276165554,0.04796257951344109,0.05341614999679975,0.05352024357472166,0.05405746757466299,Average,Average,Medium,Short,Medium
1,-0.423,16.201,44.34,0.12478354962109398,0.9549061367629914,0.49647312589795345,0.2750697870179201,0.12126781251820458,0.9295673727380488,0.5151784936574059,0.26590663612179377,0.3134569828117864,2.4177944551901325,1.3747117408957503,0.6519621981166378,0.4431329168623324,2.5977669297148513,1.472352545312695,0.7016531810708365,0.8203720988812594,2.822902530384531,1.6615665205190748,0.7394268284610501,0.8038617863950613,3.0061155908949857,1.8244281245321756,0.7519428337529749,1.2552918289216575,4.925337873490897,3.5936327799558723,1.1290795148252273,2.9781499563705416,5.31453297945505,4.585411902634575,0.7849707764033448,1.1080306241686024,6.171262526857053,4.671734938733377,1.566250840361017,4.232127083864465,5.81952320395715,5.294286726131725,0.4438479486195372,1.1232577571424767,6.7272727272727515,4.987587705017284,1.638542493863462,0.9573072120564325,8.067381522408613,5.350760283916626,2.2112525102926472,4.86362460420802,6.399340363930159,5.5773525517975635,0.43865822666954823,4.175885119220263,6.737229868377479,5.82153412693788,0.638408570775321,97.69151516955478,75.07667812455499,28.37451864124304,15.549752531364819,58.61694879928255,26.999026512490182,103.60475763522768,72.6535833469618,40.07453651403774,22.3228123518029,63.932220300499004,30.944474911503548,7.933493065040111,1.7878787878788196,-0.18181818181818196,7.727272727272724,0.22535833500092436,-0.02291779677975463,0.9740063631395707,27.698,-0.588,6.667,5866,76.90768606483198,0.7876934482439066,3.0433610500332744,P0001,1.91,90.7,R,202.46,225.72,20.25,T0045,45,76.9725677594875,78.16829083628939,51.312720000000006,26.85557083628938,0.01019894774772406,0.024664329019780853,0.020500148575161803,0.029229961578892582,0.021965005254417195,0.026272894361248047,0.041496802681532614,0.054386389231132565,0.06920645190622453,0.07318328444815834,0.07439786091655896,0.0821178886818612,0.07817489375294852,0.08626260408931063,0.03798683982644503,0.1783171332205627,0.07978721702127438,0.13993569951945758,0.09315578350268952,0.09920181449953454,0.16253614982519962,0.17803651310896862,0.20611162024495477,0.19359235522096477,0.22297309254705935,0.25027584781596435,0.2662235902394843,0.2371012441974954,0.010130151259666664,0.0428565620991933,0.015843316064796317,0.030033611637570925,0.018487930494146567,0.021524893274298757,0.03575745136721772,0.04321720400974495,0.046279207606553956,0.04938417612089361,0.05112104558681708,0.05755773739954291,0.05669084066385864,0.05873380887477567,Average,Average,Medium,Short,Medium
